species_guess,image_url
Bighorn Sheep,https://inaturalist-open-data.s3.amazonaws.com/photos/51210066/medium.jpg
American Black Bear,https://inaturalist-open-data.s3.amazonaws.com/photos/51389219/medium.jpg
Callospermophilus lateralis,https://inaturalist-open-data.s3.amazonaws.com/photos/51389782/medium.jpg
Clark's Nutcracker,https://inaturalist-open-data.s3.amazonaws.com/photos/51389799/medium.jpg
White-crowned Sparrow,https://inaturalist-open-data.s3.amazonaws.com/photos/51390014/medium.jpg
Brown-headed Cowbird,https://inaturalist-open-data.s3.amazonaws.com/photos/51390137/medium.jpg
Ruby-crowned Kinglet,https://static.inaturalist.org/photos/51418949/medium.jpeg
Yellow-pine Chipmunk,https://inaturalist-open-data.s3.amazonaws.com/photos/51436732/medium.jpg
Golden-mantled Ground Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/51436772/medium.jpg
Golden-mantled Ground Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/51436812/medium.jpg
Golden-mantled Ground Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/51436853/medium.jpg
Mule Deer,https://static.inaturalist.org/photos/51535779/medium.jpeg
American Red Squirrel,https://static.inaturalist.org/photos/51537086/medium.jpeg
Mule Deer,https://static.inaturalist.org/photos/51551332/medium.jpeg
Wapiti,https://inaturalist-open-data.s3.amazonaws.com/photos/51565961/medium.jpg
American Crow,https://inaturalist-open-data.s3.amazonaws.com/photos/51597566/medium.jpg
Spruce Grouse,https://static.inaturalist.org/photos/51631572/medium.jpg
Western Terrestrial Garter Snake,https://inaturalist-open-data.s3.amazonaws.com/photos/51816353/medium.jpeg
Callospermophilus lateralis,https://static.inaturalist.org/photos/51928942/medium.jpeg
Hooded Merganser,https://inaturalist-open-data.s3.amazonaws.com/photos/51971469/medium.jpg
Black-billed Magpie,https://inaturalist-open-data.s3.amazonaws.com/photos/51971936/medium.jpg
Bufflehead,https://inaturalist-open-data.s3.amazonaws.com/photos/51972155/medium.jpg
Black-billed Magpie,https://inaturalist-open-data.s3.amazonaws.com/photos/51985440/medium.jpg
Bighorn Sheep,https://inaturalist-open-data.s3.amazonaws.com/photos/52073925/medium.jpg
Canada Jay,https://static.inaturalist.org/photos/52158093/medium.jpg
Красная белка,https://inaturalist-open-data.s3.amazonaws.com/photos/52158756/medium.jpg
Common Loon,https://inaturalist-open-data.s3.amazonaws.com/photos/52158836/medium.jpg
Mountain Chickadee,https://inaturalist-open-data.s3.amazonaws.com/photos/52159059/medium.jpg
Brown Creeper,https://inaturalist-open-data.s3.amazonaws.com/photos/52159494/medium.jpg
American Three-toed Woodpecker,https://inaturalist-open-data.s3.amazonaws.com/photos/52160639/medium.jpg
Boreal Chickadee,https://inaturalist-open-data.s3.amazonaws.com/photos/52160831/medium.jpg
Columbian Ground Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/52184683/medium.jpg
Grizzly Bear,https://inaturalist-open-data.s3.amazonaws.com/photos/52184779/medium.jpg
Wapiti,https://inaturalist-open-data.s3.amazonaws.com/photos/52186239/medium.jpg
Golden-mantled Ground Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/52186666/medium.jpg
Wapiti,https://inaturalist-open-data.s3.amazonaws.com/photos/52190014/medium.jpg
Spruce Grouse,https://inaturalist-open-data.s3.amazonaws.com/photos/52273441/medium.jpg
Black-billed Magpie,https://static.inaturalist.org/photos/52354003/medium.jpg
Black-billed Magpie,https://static.inaturalist.org/photos/52367281/medium.jpeg
Brown Bear,https://static.inaturalist.org/photos/52370354/medium.jpeg
American Pika,https://inaturalist-open-data.s3.amazonaws.com/photos/52468137/medium.jpg
Bighorn Sheep,https://inaturalist-open-data.s3.amazonaws.com/photos/52468144/medium.jpg
Bighorn Sheep,https://inaturalist-open-data.s3.amazonaws.com/photos/52468148/medium.jpg
Columbian Ground Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/52468163/medium.jpg
Wapiti,https://inaturalist-open-data.s3.amazonaws.com/photos/52468169/medium.jpg
Least Chipmunk,https://inaturalist-open-data.s3.amazonaws.com/photos/52468155/medium.jpg
Hoary Marmot,https://inaturalist-open-data.s3.amazonaws.com/photos/52468173/medium.jpg
American Robin,https://static.inaturalist.org/photos/52518799/medium.jpg
Yellow-rumped Warbler,https://static.inaturalist.org/photos/52543586/medium.jpg
Moineau domestique,https://static.inaturalist.org/photos/52568001/medium.jpeg
Mountain Goat,https://inaturalist-open-data.s3.amazonaws.com/photos/52627152/medium.jpeg
Spruce Grouse,https://inaturalist-open-data.s3.amazonaws.com/photos/52633637/medium.jpg
Canada Jay,https://inaturalist-open-data.s3.amazonaws.com/photos/52763663/medium.jpg
Black-billed Magpie,https://static.inaturalist.org/photos/52786068/medium.jpeg
Mule Deer,https://inaturalist-open-data.s3.amazonaws.com/photos/52901863/medium.jpeg
Wapiti,https://inaturalist-open-data.s3.amazonaws.com/photos/52963474/medium.jpg
Grizzly Bear,https://inaturalist-open-data.s3.amazonaws.com/photos/52972914/medium.jpg
Mammals,https://inaturalist-open-data.s3.amazonaws.com/photos/53009129/medium.jpeg
,https://inaturalist-open-data.s3.amazonaws.com/photos/53009145/medium.jpeg
Golden-mantled Ground Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/53092744/medium.jpeg
Golden-mantled Ground Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/53176404/medium.jpg
Clark's Nutcracker,https://inaturalist-open-data.s3.amazonaws.com/photos/53176589/medium.jpg
Callospermophilus lateralis,https://inaturalist-open-data.s3.amazonaws.com/photos/53176603/medium.jpg
Meadow Vole,https://inaturalist-open-data.s3.amazonaws.com/photos/53178403/medium.jpg
Steller's Jay,https://static.inaturalist.org/photos/53327978/medium.jpg
Canada Jay,https://inaturalist-open-data.s3.amazonaws.com/photos/53336444/medium.jpg
Mule Deer,https://static.inaturalist.org/photos/53417447/medium.jpeg
House Sparrow,https://inaturalist-open-data.s3.amazonaws.com/photos/53446624/medium.jpg
Mountain Goat,https://inaturalist-open-data.s3.amazonaws.com/photos/53607113/medium.jpeg
Mountain Goat,https://inaturalist-open-data.s3.amazonaws.com/photos/53607251/medium.jpeg
Canada Jay,https://inaturalist-open-data.s3.amazonaws.com/photos/53701736/medium.jpg
American Black Bear,https://inaturalist-open-data.s3.amazonaws.com/photos/53708835/medium.jpg
Steller's Jay,https://inaturalist-open-data.s3.amazonaws.com/photos/53850012/medium.jpeg
Golden-mantled Ground Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/53906441/medium.jpg
Bighorn Sheep,https://inaturalist-open-data.s3.amazonaws.com/photos/54056015/medium.jpg
Bighorn Sheep,https://inaturalist-open-data.s3.amazonaws.com/photos/54232087/medium.jpeg
Clark's Nutcracker,https://inaturalist-open-data.s3.amazonaws.com/photos/54261163/medium.jpeg
Canada Jay,https://static.inaturalist.org/photos/54351997/medium.jpg
American Red Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/54470010/medium.jpg
Black-billed Magpie,https://static.inaturalist.org/photos/54480518/medium.jpg
Mule Deer,https://static.inaturalist.org/photos/54480760/medium.jpg
Savannah Sparrow,https://inaturalist-open-data.s3.amazonaws.com/photos/54489876/medium.jpeg
Violet-green Swallow,https://inaturalist-open-data.s3.amazonaws.com/photos/54492044/medium.jpeg
Grey Wolf,https://static.inaturalist.org/photos/54747433/medium.jpg
Mule Deer,https://static.inaturalist.org/photos/54955568/medium.jpeg
Mule Deer,https://inaturalist-open-data.s3.amazonaws.com/photos/55092562/medium.jpg
Clark's Nutcracker,https://inaturalist-open-data.s3.amazonaws.com/photos/55093271/medium.jpg
Coyote,https://inaturalist-open-data.s3.amazonaws.com/photos/55201205/medium.jpeg
Northern Flicker,https://inaturalist-open-data.s3.amazonaws.com/photos/55202294/medium.jpeg
Pileated Woodpecker,https://inaturalist-open-data.s3.amazonaws.com/photos/55202910/medium.jpeg
Merlin,https://inaturalist-open-data.s3.amazonaws.com/photos/55203828/medium.jpeg
White-tailed Deer,https://static.inaturalist.org/photos/55272280/medium.jpg
Black-billed Magpie,https://static.inaturalist.org/photos/55272350/medium.jpg
Holarctic Bears,https://static.inaturalist.org/photos/55272435/medium.jpg
American Red Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/55470732/medium.jpg
Black-billed Magpie,https://inaturalist-open-data.s3.amazonaws.com/photos/55857257/medium.jpg
Bighorn Sheep,https://inaturalist-open-data.s3.amazonaws.com/photos/55933600/medium.jpeg
lagopède à queue blanche,https://inaturalist-open-data.s3.amazonaws.com/photos/55980577/medium.jpg
Common Raven,https://inaturalist-open-data.s3.amazonaws.com/photos/56065649/medium.jpeg
House Sparrow,https://inaturalist-open-data.s3.amazonaws.com/photos/56067808/medium.jpeg
Black-billed Magpie,https://inaturalist-open-data.s3.amazonaws.com/photos/56164854/medium.jpg
Northern Hawk Owl,https://inaturalist-open-data.s3.amazonaws.com/photos/56425467/medium.jpeg
Bohemian Waxwing,https://inaturalist-open-data.s3.amazonaws.com/photos/56425653/medium.jpeg
Pine Grosbeak,https://inaturalist-open-data.s3.amazonaws.com/photos/56425718/medium.jpeg
Brown Bear,https://inaturalist-open-data.s3.amazonaws.com/photos/56832899/medium.jpg
Golden-mantled Ground Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/56995758/medium.jpg
Grizzly Bear,https://inaturalist-open-data.s3.amazonaws.com/photos/57009049/medium.jpg
Golden-mantled Ground Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/57063619/medium.jpeg
Steller's Jay,https://inaturalist-open-data.s3.amazonaws.com/photos/57150571/medium.jpg
American Dipper,https://inaturalist-open-data.s3.amazonaws.com/photos/57240657/medium.jpg
Rocky Mountain Mule Deer,https://inaturalist-open-data.s3.amazonaws.com/photos/57503485/medium.jpeg
Grizzly Bear,https://static.inaturalist.org/photos/57654859/medium.jpg
Clark's Nutcracker,https://static.inaturalist.org/photos/57654932/medium.jpg
medvěd kalifornský,https://inaturalist-open-data.s3.amazonaws.com/photos/57927035/medium.jpeg
Red Fox,https://static.inaturalist.org/photos/58282588/medium.jpeg
American Black Bear,https://static.inaturalist.org/photos/58282728/medium.jpeg
American Red Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/58654390/medium.jpeg
Common Raven,https://inaturalist-open-data.s3.amazonaws.com/photos/58654451/medium.jpeg
Common Raven,https://inaturalist-open-data.s3.amazonaws.com/photos/58839677/medium.jpeg
Wapiti,https://inaturalist-open-data.s3.amazonaws.com/photos/58866188/medium.jpg
Columbian Ground Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/58877108/medium.jpeg
House Sparrow,https://inaturalist-open-data.s3.amazonaws.com/photos/58877307/medium.jpeg
Clark's Nutcracker,https://inaturalist-open-data.s3.amazonaws.com/photos/58964836/medium.jpg
Pine Siskin,https://inaturalist-open-data.s3.amazonaws.com/photos/58964864/medium.jpg
Virginia Rail,https://static.inaturalist.org/photos/58991750/medium.jpg
Wapiti,https://inaturalist-open-data.s3.amazonaws.com/photos/59014396/medium.jpg
Grizzly Bear,https://inaturalist-open-data.s3.amazonaws.com/photos/59345115/medium.jpeg
Spruce Grouse,https://static.inaturalist.org/photos/59363996/medium.jpg
Moose,https://inaturalist-open-data.s3.amazonaws.com/photos/59430613/medium.jpg
Least Chipmunk,https://inaturalist-open-data.s3.amazonaws.com/photos/59430646/medium.jpg
Diademhäher,https://inaturalist-open-data.s3.amazonaws.com/photos/59494398/medium.jpg
Black-billed Magpie,https://static.inaturalist.org/photos/59514194/medium.jpg
Wapiti,https://static.inaturalist.org/photos/64555689/medium.jpg
Wapiti,https://static.inaturalist.org/photos/59790070/medium.jpg
Black-billed Magpie,https://inaturalist-open-data.s3.amazonaws.com/photos/59740814/medium.jpeg
Columbian Ground Squirrel,https://static.inaturalist.org/photos/59805323/medium.jpg
Wapiti,https://inaturalist-open-data.s3.amazonaws.com/photos/60260982/medium.jpg
Wapiti,https://inaturalist-open-data.s3.amazonaws.com/photos/60399998/medium.jpg
Bighorn Sheep,https://inaturalist-open-data.s3.amazonaws.com/photos/60621528/medium.jpeg
Mule Deer,https://inaturalist-open-data.s3.amazonaws.com/photos/60621628/medium.jpeg
Bighorn Sheep,https://inaturalist-open-data.s3.amazonaws.com/photos/60709114/medium.jpg
Black-billed Magpie,https://inaturalist-open-data.s3.amazonaws.com/photos/61064604/medium.jpg
Wolverine,https://inaturalist-open-data.s3.amazonaws.com/photos/61323931/medium.jpg
Wolverine,https://inaturalist-open-data.s3.amazonaws.com/photos/61323944/medium.jpg
White-tailed Deer,https://inaturalist-open-data.s3.amazonaws.com/photos/61339130/medium.jpg
Cervus canadensis,https://inaturalist-open-data.s3.amazonaws.com/photos/61424143/medium.jpeg
Wapiti,https://inaturalist-open-data.s3.amazonaws.com/photos/61614567/medium.jpeg
Bighorn Sheep,https://inaturalist-open-data.s3.amazonaws.com/photos/61716115/medium.jpeg
Black-billed Magpie,https://inaturalist-open-data.s3.amazonaws.com/photos/61817340/medium.jpg
Bighorn Sheep,https://static.inaturalist.org/photos/61824135/medium.jpg
,https://inaturalist-open-data.s3.amazonaws.com/photos/62067609/medium.jpg
Bighorn Sheep,https://inaturalist-open-data.s3.amazonaws.com/photos/62216534/medium.jpeg
Bighorn Sheep,https://inaturalist-open-data.s3.amazonaws.com/photos/62216560/medium.jpeg
Bighorn Sheep,https://inaturalist-open-data.s3.amazonaws.com/photos/62216639/medium.jpg
Boreal Chickadee,https://static.inaturalist.org/photos/62266627/medium.jpg
American Red Squirrel,https://static.inaturalist.org/photos/62266723/medium.jpg
Wapiti,https://static.inaturalist.org/photos/62322660/medium.jpg
Bighorn Sheep,https://inaturalist-open-data.s3.amazonaws.com/photos/62889073/medium.jpeg
Mountain Chickadee,https://inaturalist-open-data.s3.amazonaws.com/photos/64533848/medium.jpg
Wapiti,https://static.inaturalist.org/photos/63889008/medium.jpg
Coyote,https://static.inaturalist.org/photos/63889333/medium.jpg
Mule Deer,https://static.inaturalist.org/photos/63889460/medium.jpg
Gray Wolf,https://static.inaturalist.org/photos/63969981/medium.jpg
Common Raven,https://static.inaturalist.org/photos/63971319/medium.jpg
Columbian Ground Squirrel,https://static.inaturalist.org/photos/63977280/medium.jpg
Bighorn Sheep,https://static.inaturalist.org/photos/63977675/medium.jpg
American Black Bear,https://static.inaturalist.org/photos/63977737/medium.jpg
Western Toad,https://static.inaturalist.org/photos/63983492/medium.jpg
Grizzly Bear,https://static.inaturalist.org/photos/63983676/medium.jpg
kamzík bělák,https://inaturalist-open-data.s3.amazonaws.com/photos/64202118/medium.jpeg
Brown Bear,https://inaturalist-open-data.s3.amazonaws.com/photos/64202122/medium.jpeg
Clark's Nutcracker,https://inaturalist-open-data.s3.amazonaws.com/photos/64203282/medium.jpeg
Medvěd baribal,https://inaturalist-open-data.s3.amazonaws.com/photos/64203286/medium.jpeg
Bighorn Sheep,https://inaturalist-open-data.s3.amazonaws.com/photos/64203288/medium.jpeg
Golden-mantled Ground Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/64400831/medium.jpeg
Wapiti,https://inaturalist-open-data.s3.amazonaws.com/photos/64498469/medium.jpeg
Black-billed Magpie,https://inaturalist-open-data.s3.amazonaws.com/photos/64500452/medium.jpg
Mule Deer,https://inaturalist-open-data.s3.amazonaws.com/photos/64500641/medium.jpeg
House Sparrow,https://inaturalist-open-data.s3.amazonaws.com/photos/64501085/medium.jpeg
Golden-mantled Ground Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/64983312/medium.jpeg
Mule Deer,https://inaturalist-open-data.s3.amazonaws.com/photos/65097663/medium.jpeg
American Elk,https://static.inaturalist.org/photos/65101741/medium.jpg
Western Mosquitofish,https://inaturalist-open-data.s3.amazonaws.com/photos/65113497/medium.jpeg
Brewer's Blackbird,https://inaturalist-open-data.s3.amazonaws.com/photos/65177962/medium.jpeg
Sora,https://inaturalist-open-data.s3.amazonaws.com/photos/65179785/medium.jpeg
Golden-mantled Ground Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/66093378/medium.jpg
Meadow Voles,https://inaturalist-open-data.s3.amazonaws.com/photos/66499874/medium.jpeg
American Pika,https://inaturalist-open-data.s3.amazonaws.com/photos/66718911/medium.jpg
Wapiti,https://inaturalist-open-data.s3.amazonaws.com/photos/66788777/medium.jpeg
Golden-mantled Ground Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/66788838/medium.jpeg
Urocitellus columbianus,https://inaturalist-open-data.s3.amazonaws.com/photos/66788954/medium.jpeg
White-crowned Sparrow,https://inaturalist-open-data.s3.amazonaws.com/photos/66789016/medium.jpeg
Bighorn Sheep,https://inaturalist-open-data.s3.amazonaws.com/photos/66889187/medium.jpg
Bighorn Sheep,https://inaturalist-open-data.s3.amazonaws.com/photos/66891841/medium.jpg
American Black Bear,https://inaturalist-open-data.s3.amazonaws.com/photos/67590724/medium.jpg
